不织布DIY材料包 可爱情侣 男生女生配 卡包/套 材料包,7.9,http://archive.taobao.com/auction/item_detail-0dbh-b7478772fd6bdf8690a190784babd671.jhtml,http://dsc03.taobao.com/i3/b70/780/b7478772fd6bdf8690a190784babd671/T1WxtFXlJvXXXXXXXX.desc|var^desc;sign^32c5a4991696ad0490cf72ba148f78b1;lang^gbk;t^1278646304
新品上架_09冬季新款 可爱女生 心形图案 五指手套粉红/深紫,18,http://archive.taobao.com/auction/item_detail-0dbh- a3a26abe392f8c44d310f569af744b1d.jhtml,http://dsc02.taobao.com/i2/a31/261/a3a26abe392f8c44d310f569af744b1d/T1na4nXgXGXXXXXXXX.desc|var^desc;sign^38981320449fe72cba64b3ee14576ed0;lang^gbk;t^1256435450
★金玲家居★秋冬 新款 棉质 围巾 薄款 流苏 浅蓝色,28.8,http://archive.taobao.com/auction/item_detail-0dbh-52ab49eed93ad89c174201e9ba88bb1d.jhtml,http://dsc08.taobao.com/i8/521/b41/52ab49eed93ad89c174201e9ba88bb1d/T1lq4nXkNCXXXXXXXX.desc|var^desc;sign^1b39f2774d70fc5e4a3122844709620e;lang^gbk;t^1256405434
新品推荐★09 新款 柔滑 棉质 格子 围巾 流苏 粉红 深蓝,28.8,http://archive.taobao.com/auction/item_detail-0dbh-4be332a4179add46ed3151c872a45c3f.jhtml,http://dsc06.taobao.com/i6/4b1/330/4be332a4179add46ed3151c872a45c3f/T1jHNnXgdkXXXXXXXX.desc|var^desc;sign^7aeb14b4a68084ccef2f91fc78438746;lang^gbk;t^1256405189
★新品推荐★ 外贸单。日系田园清新 流苏 棉质 大方巾围巾 粉红,28.8,http://archive.taobao.com/auction/item_detail-0dbh-d61f98a1d4ae3440a42781da2974e363.jhtml,http://dsc05.taobao.com/i5/d60/f91/d61f98a1d4ae3440a42781da2974e363/T18WVnXbBLXXXXXXXX.desc|var^desc;sign^347c199229bd8b85e44f8a9abbfcd13f;lang^gbk;t^1256404804
★新品推荐★09新款韩版围巾 格子大方巾の紫色 流苏,15.8,http://archive.taobao.com/auction/item_detail-0dbh-d1a055d7aba6de426b359f8414943d0f.jhtml,http://dsc01.taobao.com/i1/d11/050/d1a055d7aba6de426b359f8414943d0f/T1MbNnXh8jXXXXXXXX.desc|var^desc;sign^4ceb2156b59b4aa2635f40f7333e43c3;lang^gbk;t^1256404516
★新品推荐★经典英伦格子围巾 女士围巾 薄款 流苏 黑白 大方巾,16.8,http://archive.taobao.com/auction/item_detail-0dbh-17ca7cb4334bd564a2de9d6ba8b1c1d6.jhtml,http://dsc07.taobao.com/i7/171/a71/17ca7cb4334bd564a2de9d6ba8b1c1d6/T1LHJnXX4lXXXXXXXX.desc|var^desc;sign^cb0d7631b06e6c577be5378c4c98e944;lang^gbk;t^1256404215
★ 新品推荐★ 09棉质 格子 女士围巾 薄款 流苏 黑紫色大方巾,15.8,http://archive.taobao.com/auction/item_detail-0dbh- 416372719d1edf33396ed8448f6a5637.jhtml,http://dsc08.taobao.com/i8/410/370/416372719d1edf33396ed8448f6a5637/T1cYlnXg0tXXXXXXXX.desc|var^desc;sign^d240589c08064597d066fb79c801bf64;lang^gbk;t^1256403940
可爱悠嘻猴MM多用靠垫&被子/空调被100*150CM(棕色),32,http://archive.taobao.com /auction/item_detail-0dbh-9edc430ce518a7ebde0282e2828bffbd.jhtml,http://dsc08.taobao.com/i8/9e1/c40/9edc430ce518a7ebde0282e2828bffbd/T1Bz0jXcIltJNXXXXX.desc|var^desc;sign^4691fb461e2a606bbf8f2bb1893f2ec8;lang^gbk;t^1246939954
可爱米奇多用靠垫&被子/空调被100*150CM(棕色),32,http://archive.taobao.com/auction/item_detail-0dbh-99b1c1689367008187817c97ac5e101b.jhtml,http://dsc08.taobao.com/i8/991/1c0/99b1c1689367008187817c97ac5e101b/T1ja0iXhtkfJNXXXXX.desc|var^desc;sign^3a31f3678d675c02c83f5491b17e4e4c;lang^gbk;t^1243221548
可爱小叮当多用靠垫&被子/空调被100*150CM(蓝色),32,http://archive.taobao.com/auction /item_detail-0dbh-9bff1c9d394e79eba3e85ba925c44bbd.jhtml,http://dsc03.taobao.com/i3/9b1/f11/9bff1c9d394e79eba3e85ba925c44bbd/T1ZzVjXcsotJNXXXXX.desc|var^desc;sign^0a97fd94e6211e557d5884813006f8fe;lang^gbk;t^1246939969
可爱奶牛多用靠垫&被子/空调被100*150CM(白色),32,http://archive.taobao.com/auction/item_detail-0dbh-e1a9cf9045f90b1367a40efc9d01b66e.jhtml,http://dsc04.taobao.com/i4/e11/9c1/e1a9cf9045f90b1367a40efc9d01b66e/T1tj0jXkIltJNXXXXX.desc|var^desc;sign^4ff7ed03df5d6164c3b1f09757324301;lang^gbk;t^1246939985
毛绒玩具 南韩绒 熊掌靠垫/熊掌抱枕/熊掌坐垫,22,http://archive.taobao.com/auction/item_detail-0dbh-cdfdd7692267cffd1fc2b3a1f2f2233b.jhtml,http://dsc05.taobao.com/i5/cd1/dd0/cdfdd7692267cffd1fc2b3a1f2f2233b/T1OjVjXiArtJNXXXXX.desc|var^desc;sign^d58d366dfb3dd45b5a70b6c74c119ce0;lang^gbk;t^1246940322
毛绒玩具 /德国Nici/抱心形长颈鹿/狮子手机座 摇控器座,10,http://archive.taobao.com/auction/item_detail-0dbh-d805f5c4b6a5dd7c14c7ca6e03f949d3.jhtml,http://dsc06.taobao.com/i6/d80/5f0/d805f5c4b6a5dd7c14c7ca6e03f949d3/T1ja0iXfhkfJNXXXXX.desc|var^desc;sign^f407dc0dfc08f9f208ba0fcad8fbacff;lang^gbk;t^1243221511
最新上架__[喜洋洋与灰太狼]之喜羊羊与美羊羊 40cm,32,http://archive.taobao.com/auction/item_detail-0dbh-cb3f0f773a771ef74704016cd2884b57.jhtml,http://dsc07.taobao.com/i7/cb0/f01/cb3f0f773a771ef74704016cd2884b57/T1C.dhXmy8d0NXXXXX.desc|var^desc;sign^c40b3813e4d64682d5f9dcc26634e34f;lang^gbk;t^1242791372
粉红 可爱 米奇图案 糖果枕头/MM最爱/节日礼物,28,http://archive.taobao.com/auction/item_detail-0dbh-ec50fd0e76c37d57a9ab593880a287fc.jhtml,http://dsc08.taobao.com/i8/ec0/0f1/ec50fd0e76c37d57a9ab593880a287fc/T1xzVjXfQstJNXXXXX.desc|var^desc;sign^4ce9c19ed596f195247c8c1b5e44e110;lang^gbk;t^1246940303
最新上架__可爱熊熊手机座/车载/办公/家居,10,http://archive.taobao.com/auction/item_detail-0dbh-13787cebdc86a4b621e146a68fe1351f.jhtml,http://dsc06.taobao.com/i6/130/871/13787cebdc86a4b621e146a68fe1351f/T1_.XhXkO3d0NXXXXX.desc|var^desc;sign^9767a9ec5761b9f85f4b61d3b608520b;lang^gbk;t^1242791334
最新上架正版韩国Metoo棕色可爱熊熊存钱罐 储钱罐 25cm,18,http://archive.taobao.com/auction/item_detail-0dbh-d793075549365334fad93b60c82b5816.jhtml,http://dsc02.taobao.com/i2/d71/300/d793075549365334fad93b60c82b5816/T16aViXmFffJNXXXXX.desc|var^desc;sign^87c64190d07f538c55d25d28ec29f16d;lang^gbk;t^1243221416
粉色/浅棕色大尾巴松鼠\可爱松鼠车载挂件/MM最爱,25,http://archive.taobao.com/auction/item_detail-0dbh-b2917b23bf67bdca3afe0a45c30fffc7.jhtml,http://dsc07.taobao.com/i7/b21/171/b2917b23bf67bdca3afe0a45c30fffc7/T1_WRiXorSftNXXXXX.desc|var^desc;sign^eb917c81cf6a5b917eedb5033e6adf3b;lang^gbk;t^1243221775
新款手感超柔奶白色害羞微笑狗/趴趴狗/车载/家居,32,http://archive.taobao.com/auction/item_detail-0dbh-6c74e013ff8bbf9f992dab3e2ed1797b.jhtml,http://dsc05.taobao.com/i5/6c0/4e0/6c74e013ff8bbf9f992dab3e2ed1797b/T1xW0iXglnfJNXXXXX.desc|var^desc;sign^00efbb5788c5a22cb88d120883bf7fc4;lang^gbk;t^1243221733
超人气叮当猫/hellokitty/充气凳子/充气沙发(带充气筒),25,http://archive.taobao.com/auction /item_detail-0dbh-349f4f1b3b222b2a57f49675e4ab9a4c.jhtml,http://dsc02.taobao.com/i2/341/f41/349f4f1b3b222b2a57f49675e4ab9a4c/T1n6VjXcostJNXXXXX.desc|var^desc;sign^2d54769e48acfd50ddff0405cf6aba1b;lang^gbk;t^1246940267
凡购物 即可曾送 ★冲心特价日韩磁性动物冰箱贴 便条夹 便签夹,2,http://archive.taobao.com/auction/item_detail-0dbh-f7f557b01e2ef3a0cc390f5983f94831.jhtml,http://dsc04.taobao.com/i4/f71/550/f7f557b01e2ef3a0cc390f5983f94831/T1LtRnXl8XXXXXXXXX.desc|var^desc;sign^3abb142ab63c7a3b49abcce77db9d6c5;lang^gbk;t^1256613825
★新品推荐★网络热卖*兔斯基毛绒公仔挂件/钥匙扣/手机链,10,http://archive.taobao.com/auction/item_detail-0dbh-df417aa3e8536efb045c11b22f491875.jhtml,http://dsc02.taobao.com/i2/df0/171/df417aa3e8536efb045c11b22f491875/T1U_BjXXS3vtNXXXXX.desc|var^desc;sign^c0ef1170771bbbd63cba4a92c0195140;lang^gbk;t^1247376974
★新品推荐★宝宝猪可爱手机挂件,8,http://archive.taobao.com/auction/item_detail-0dbh-b6007cb23f2ba7ce7efe0fc3e6a5c73b.jhtml,http://dsc07.taobao.com/i7/b60/071/b6007cb23f2ba7ce7efe0fc3e6a5c73b/T1kTBjXc54vtNXXXXX.desc|var^desc;sign^f7faa4786d923b91f567db0f051a4a9f;lang^gbk;t^1247376987
水晶长颈兔纸巾座(创意家居、纸抽/纸架/纸筒),12.5,http://archive.taobao.com/auction/item_detail-0dbh-1e87d5e8bf280a4bb4bc5a7e1c947b78.jhtml,http://dsc07.taobao.com/i7/1e1/7d0/1e87d5e8bf280a4bb4bc5a7e1c947b78/T1SDFjXoa2vtNXXXXX.desc|var^desc;sign^f7cf26770e917c03d44f09149c0d5590;lang^gbk;t^1247377024
满50元 即可曾送 韩国卡通动物木质可爱笔筒/笔插/笔座可放照片,5.5,http://archive.taobao.com/auction/item_detail-0dbh-25f2712c292ccaa8e7e77aa903e87a98.jhtml,http://dsc05.taobao.com/i5/251/270/25f2712c292ccaa8e7e77aa903e87a98/T1ms8nXbNtXXXXXXXX.desc|var^desc;sign^a0e5fb285d73b48f83a3b4323d53dd82;lang^gbk;t^1256613871
满50元 即可赠送 卡通动物木质可爱笔筒/笔插/笔座可做便签夹,5.5,http://archive.taobao.com/auction/item_detail-0dbh-928c45924a3abe6cc2b7a7bd1ada8b60.jhtml,http://dsc07.taobao.com/i7/921/c40/928c45924a3abe6cc2b7a7bd1ada8b60/T1PIVnXoBHXXXXXXXX.desc|var^desc;sign^568735dc099d7fde1cb5e541ebb32b24;lang^gbk;t^1256613913
满30元 即可赠送 超热卖韩版 各色人物软陶圆珠笔 4.5元/个,3.5,http://archive.taobao.com/auction/item_detail-0dbh-9ba91980362ae297f6e5beceb18b97e6.jhtml,http://dsc06.taobao.com/i6/9b1/911/9ba91980362ae297f6e5beceb18b97e6/T19JpnXbFhXXXXXXXX.desc|var^desc;sign^7faa2f6a774b12fb49bf5f6a99e53345;lang^gbk;t^1256613938
★ 冲心特价【手工木质可爱小夹子 小兔&小熊&小猫满20元即可换购,0.8,http://archive.taobao.com/auction/item_detail-0dbh- 08873daf7fb3027659f43cc5ea8068fa.jhtml,http://dsc04.taobao.com/i4/081/731/08873daf7fb3027659f43cc5ea8068fa/T1azReXgEINdJXXXXX.desc|var^desc;sign^746034d24207f3ddd8e5bbabba70e77a;lang^gbk;t^1235284449
满 50元 即可赠送 银行防磁卡包 卡套 卡夹 名片夹 10片装环保,5,http://archive.taobao.com/auction/item_detail-0dbh- 5de0ac0c19a1bb190e851604e3337ffe.jhtml,http://dsc03.taobao.com/i3/5d1/0a1/5de0ac0c19a1bb190e851604e3337ffe/T1NdpnXilhXXXXXXXX.desc|var^desc;sign^395d40ef0550c6e8dba3dd631071b836;lang^gbk;t^1256613967
晴雨娃娃存钱罐/储蓄罐 祈福娃娃 风信子,12,http://archive.taobao.com/auction/item_detail-0dbh-613cf84e7af7d9a978ba5073d5529f41.jhtml,http://dsc04.taobao.com/i4/610/cf1/613cf84e7af7d9a978ba5073d5529f41/T1UzJeXnOGNdJXXXXX.desc|var^desc;sign^34ab2db9ea6c7ce1b495ed6c67c6a554;lang^gbk;t^1235283573
超可爱悠禧猴双脚保暖棉拖鞋看电视电脑族冬季必备,45,http://archive.taobao.com/auction/item_detail-0dbh-02e81f93d5483b6ec748c72887709834.jhtml,http://dsc08.taobao.com/i8/021/811/02e81f93d5483b6ec748c72887709834/T1mGViXbf1ftNXXXXX.desc|var^desc;sign^1dbb8601ba83dcbc10d28a2183738582;lang^gbk;t^1243221396
新款韩国正版metoo白色兔子头*抱枕*靠垫*圣诞礼物 ,46.8,http://archive.taobao.com/auction/item_detail-0dbh-85723b8210a16558118e98fd476ec2a6.jhtml,http://dsc03.taobao.com/i3/850/231/85723b8210a16558118e98fd476ec2a6/T1bVddXjs3kdJXXXXX.desc|var^desc;sign^1e827d4f117307629e49534b6bfbaa50;lang^gbk;t^1228189827
星星造型-兔斯基图案的粉色毛绒靠垫-QQ表情推荐造型 蓝色 ,40.8,http://archive.taobao.com/auction/item_detail-0dbh-5f7d8760b9d8a2fe36960147dee4bea1.jhtml,http://dsc02.taobao.com/i2/5f0/d80/5f7d8760b9d8a2fe36960147dee4bea1/T14pXdXhhgFEBXXXXX.desc|var^desc;sign^195e37d09d11168a4a63ff46c867d3e8;lang^gbk;t^1230978896
星星造型-兔斯基图案的粉色毛绒靠垫-QQ表情推荐造型 粉色 ,40.8,http://archive.taobao.com/auction/item_detail-0dbh-4f3c13265a4e9db70c1e89cca15b1dca.jhtml,http://dsc06.taobao.com/i6/4f0/c10/4f3c13265a4e9db70c1e89cca15b1dca/T1mU8cXl5pFABXXXXX.desc|var^desc;sign^0b79bd084fb76065f84147f5fcb18279;lang^gbk;t^1230978907
新款韩国Metoo黄色太阳花狮子存钱罐 储钱罐 25cm,18,http://archive.taobao.com/auction/item_detail-0dbh-4d6d444754a8c1f07963981e065c4154.jhtml,http://dsc08.taobao.com/i8/4d0/d40/4d6d444754a8c1f07963981e065c4154/T1Ta0iXdtmfJNXXXXX.desc|var^desc;sign^d7fe4182befabe817af5eb4006cf5735;lang^gbk;t^1243221243
新款韩国Metoo蓝色了绿叶大象存钱罐 储钱罐 25cm ,22.8,http://archive.taobao.com/auction/item_detail-0dbh-2c993fdb81fb2472791cac6b5a735b65.jhtml,http://dsc07.taobao.com/i7/2c1/931/2c993fdb81fb2472791cac6b5a735b65/T1P_lcXllnidJXXXXX.desc|var^desc;sign^0ec4d97d5fa8d2700cd6a47e65d3ab5f;lang^gbk;t^1227103567
新款韩国Metoo黄色兔子/胡萝卜存钱罐 储钱罐 25cm,18,http://archive.taobao.com/auction/item_detail-0dbh-e62fdc29f6c1f75fe79549f435fcbad9.jhtml,http://dsc08.taobao.com/i8/e60/fd1/e62fdc29f6c1f75fe79549f435fcbad9/T1pW0iXgVkfJNXXXXX.desc|var^desc;sign^0d68ca024594790b8eedab55aaa3e040;lang^gbk;t^1243221261
特价促销 卡通毛绒拖鞋/居家拖鞋/全包保暖拖鞋/地板拖鞋 浅黄,15,http://archive.taobao.com/auction/item_detail-0dbh-2e622ce1446937e7265ff1d14de44ee2.jhtml,http://dsc02.taobao.com/i2/2e0/221/2e622ce1446937e7265ff1d14de44ee2/T1jaViXmnYftNXXXXX.desc|var^desc;sign^9e65c3192f8df4c738be52970a92b7d4;lang^gbk;t^1243221387
卡通喜洋洋毛绒拖鞋/居家拖鞋/全包保暖拖鞋/地板拖鞋 粉红,20,http://archive.taobao.com/auction/item_detail-0dbh-0649de497171303502e9e1db41ced5e3.jhtml,http://dsc07.taobao.com/i7/060/9d1/0649de497171303502e9e1db41ced5e3/T1hSlcXdFwg0JXXXXX.desc|var^desc;sign^b0534f85630abbbc4b499c842da94806;lang^gbk;t^1226821389
特价促销 樱桃小丸子毛绒拖鞋/居家拖鞋/全包保暖拖鞋 浅蓝,16.9,http://archive.taobao.com/auction/item_detail-0dbh-24da7012d025f628e4a80d0839cc689f.jhtml,http://dsc06.taobao.com/i6/241/a70/24da7012d025f628e4a80d0839cc689f/T1jClcXaFxg0JXXXXX.desc|var^desc;sign^053e0cd646dfa7e2bf02851a25d5ceb3;lang^gbk;t^1228703942
特价促销 冲心*秋冬家居拖鞋*卡通小熊拖鞋*毛绒拖鞋* 浅黄,14.9,http://archive.taobao.com/auction/item_detail-0dbh-adfe8e88249e1ebd2285656e3b567d21.jhtml,http://dsc07.taobao.com/i7/ad1/e81/adfe8e88249e1ebd2285656e3b567d21/T1URFeXlJTOtJXXXXX.desc|var^desc;sign^b089ac0eb7c5c5dbe1fc3cc7d98d66e4;lang^gbk;t^1235563788
冲心*秋冬家居拖鞋*卡通小牛拖鞋*毛绒拖鞋* 粉红,18,http://archive.taobao.com/auction/item_detail-0dbh-a6ae24b2c3294826f367f5e3ddfae742.jhtml,http://dsc01.taobao.com/i1/a61/e20/a6ae24b2c3294826f367f5e3ddfae742/T1qSpcXh_Jg0JXXXXX.desc|var^desc;sign^32350ed66f885b4a085618dca92166fb;lang^gbk;t^1226819748
冲心*秋冬家居拖鞋*卡通hellokitty拖鞋*毛绒软底拖鞋* 粉红,18,http://archive.taobao.com/auction/item_detail-0dbh- 96373fbe061f32a201ad3f87acacd06f.jhtml,http://dsc01.taobao.com/i1/960/731/96373fbe061f32a201ad3f87acacd06f/T16ShcXfhLC7BXXXXX.desc|var^desc;sign^e3ed1664a6fb79428c4e1a4457a438ba;lang^gbk;t^1226818900
特价促销 冲心*秋冬家居拖鞋*卡通小猴拖鞋*毛绒拖鞋* 浅黄,14.9,http://archive.taobao.com/auction/item_detail-0dbh-0a4def8a19edfc68ed33dd9c24618eb1.jhtml,http://dsc06.taobao.com/i6/0a0/de1/0a4def8a19edfc68ed33dd9c24618eb1/T1plJeXldWOtJXXXXX.desc|var^desc;sign^d3f5100c1ae8387b1576198321193654;lang^gbk;t^1235563850
特价促销 小牛 居家拖鞋 卡通拖鞋 冬季拖鞋 半包 灰色,13,http://archive.taobao.com/auction/item_detail-0dbh-f7f6a22f361f3169cf36333e152b9fa2.jhtml,http://dsc08.taobao.com/i8/f71/6a0/f7f6a22f361f3169cf36333e152b9fa2/T1na0iXoVjfJNXXXXX.desc|var^desc;sign^af8ea2889310dafa2c1ba5774fefc6f6;lang^gbk;t^1243221296
特价促销 悠嘻猴 居家拖鞋 卡通拖鞋 冬季拖鞋 半包 浅黄色,13,http://archive.taobao.com/auction/item_detail-0dbh-bf05abd96ee4a1bb590123f4b816af6d.jhtml,http://dsc02.taobao.com/i2/bf0/5a1/bf05abd96ee4a1bb590123f4b816af6d/T15qRiXbnOftNXXXXX.desc|var^desc;sign^2d3eefa292ba3708991adb2d68a0e089;lang^gbk;t^1243221002
特价促销 悠嘻猴 居家拖鞋 卡通拖鞋 冬季拖鞋 半包 浅黄色,13,http://archive.taobao.com/auction/item_detail-0dbh-55f22f71cb65d5d1894c4e7e1252aec5.jhtml,http://dsc08.taobao.com/i8/551/221/55f22f71cb65d5d1894c4e7e1252aec5/T1iqViXhPVftNXXXXX.desc|var^desc;sign^81aeee78cce8c8a01e56d478ec9de4a5;lang^gbk;t^1243220992
特价促销 中国娃娃 居家拖鞋 卡通拖鞋 冬季拖鞋 半包 红色,13,http://archive.taobao.com/auction/item_detail-0dbh-692e4c8958558008995f0e447ff2bdff.jhtml,http://dsc05.taobao.com/i5/690/e41/692e4c8958558008995f0e447ff2bdff/T1aaViXcHSftNXXXXX.desc|var^desc;sign^53db1c543169b4b4adcc3b03a18a64bc;lang^gbk;t^1243221015
特价促销 LOVE兔 居家拖鞋 卡通拖鞋 冬季拖鞋 半包 黑色,13,http://archive.taobao.com/auction/item_detail-0dbh-378aa2eb8afd22d79375220b9a3809f0.jhtml,http://dsc08.taobao.com/i8/371/aa0/378aa2eb8afd22d79375220b9a3809f0/T1xG0iXipkfJNXXXXX.desc|var^desc;sign^82832b8ca5aaf49286a70ec70564390f;lang^gbk;t^1243220979
特价促销 喜洋洋 居家拖鞋 卡通拖鞋 冬季拖鞋 半包 蓝色,13,http://archive.taobao.com/auction/item_detail-0dbh-8d7233bc6f099f6ce794e52a72e43b22.jhtml,http://dsc01.taobao.com/i1/8d0/230/8d7233bc6f099f6ce794e52a72e43b22/T1PWViXbEFftNXXXXX.desc|var^desc;sign^e9c7933e0771efcfe01e9c39aecaba46;lang^gbk;t^1243220955
特价促销 喜洋洋 居家拖鞋 卡通拖鞋 冬季拖鞋 半包 粉色,13,http://archive.taobao.com/auction/item_detail-0dbh-e82c6150574ac07d3856159e80219da6.jhtml,http://dsc01.taobao.com/i1/e80/c60/e82c6150574ac07d3856159e80219da6/T16WViXfddfJNXXXXX.desc|var^desc;sign^3915bd80afbaf752d772f2ed63fa7abd;lang^gbk;t^1243220946
特价促销 KT猫咪 居家拖鞋 卡通拖鞋 冬季拖鞋 半包 粉色,13,http://archive.taobao.com/auction/item_detail-0dbh-1ec6c353e95068f7b1d5fb23b54af3bd.jhtml,http://dsc06.taobao.com/i6/1e1/6c0/1ec6c353e95068f7b1d5fb23b54af3bd/T1aq0iXbJgfJNXXXXX.desc|var^desc;sign^060966f3cb1123d519a3ffd7ecd8d559;lang^gbk;t^1243220966
特价促销 樱桃小丸子 居家拖鞋 卡通拖鞋 冬季拖鞋 半包 粉色,14.9,http://archive.taobao.com/auction/item_detail-0dbh-a312c3422773c98f2bd9f2d48f2ddf5b.jhtml,http://dsc07.taobao.com/i7/a30/2c0/a312c3422773c98f2bd9f2d48f2ddf5b/T1V9lcXi0XC3BXXXXX.desc|var^desc;sign^2cc36b75b0f64d10f28cfb5ad3a8217a;lang^gbk;t^1228703371
特价促销 小猫咪 居家拖鞋 卡通拖鞋 冬季拖鞋 半包,13,http://archive.taobao.com/auction/item_detail-0dbh-e69f102cd8438b1d4718dc807944d23c.jhtml,http://dsc02.taobao.com/i2/e61/f10/e69f102cd8438b1d4718dc807944d23c/T1HaViXdAfftNXXXXX.desc|var^desc;sign^5a188dac47ef9d1cf50b0821e81b8ecd;lang^gbk;t^1243220485
特价促销 小猫咪 居家拖鞋 卡通拖鞋 冬季拖鞋 半包,14.9,http://archive.taobao.com/auction/item_detail-0dbh-e27e5406e5c5677d77c09d3f491e8639.jhtml,http://dsc01.taobao.com/i1/e20/e50/e27e5406e5c5677d77c09d3f491e8639/T188VcXbBjCsBXXXXX.desc|var^desc;sign^dd20b5544f9bfff42809285c2497eef3;lang^gbk;t^1228704382
卡通LOVE兔毛绒拖鞋/居家拖鞋/全包保暖拖鞋/地板拖鞋,20,http://archive.taobao.com/auction/item_detail-0dbh-71e1008d23bfcd04a77c5eb09e657933.jhtml,http://dsc08.taobao.com/i8/711/100/71e1008d23bfcd04a77c5eb09e657933/T1nB0cXc4_gtJXXXXX.desc|var^desc;sign^942325a289c722a6bb45069b5cfc8677;lang^gbk;t^1226821933
新款香底/居家/时尚/可爱LOVE兔毛绒拖鞋 棉拖鞋 --粉红,28,http://archive.taobao.com/auction/item_detail-0dbh-855bba0833b671cc1c0ba68d0b30ba5a.jhtml,http://dsc07.taobao.com/i7/850/bb1/855bba0833b671cc1c0ba68d0b30ba5a/T1BRVcXdNoCABXXXXX.desc|var^desc;sign^27b17e02d8ce5efa4c24aeb92ab0902d;lang^gbk;t^1226652845
新款香底/居家/时尚/可爱猪猪毛绒拖鞋 棉拖鞋 --橘红,28,http://archive.taobao.com/auction/item_detail-0dbh-113ce49dca49981e50bf4bb1580e78a2.jhtml,http://dsc03.taobao.com/i3/110/ce0/113ce49dca49981e50bf4bb1580e78a2/T1T8VcXn0TgtJXXXXX.desc|var^desc;sign^f50e08ef7c34e7e75557a7a480e40e0a;lang^gbk;t^1226652014
新款香底/居家/时尚/可爱大头牛毛绒拖鞋 男式棉拖鞋 --棕色,28.8,http://archive.taobao.com/auction/item_detail-0dbh-b3ceaaa9e73034bc31737472c184e686.jhtml,http://dsc08.taobao.com/i8/b31/ea1/b3ceaaa9e73034bc31737472c184e686/T1WlRcXXFcCABXXXXX.desc|var^desc;sign^69f97029813cb2792a3a68d11aac1ef7;lang^gbk;t^1226634652
新款香底/居家/时尚/可爱大头牛毛绒拖鞋 男式棉拖鞋 --土黄,28.8,http://archive.taobao.com/auction/item_detail-0dbh-78aa183c3e0f1d37ec15ac21160761eb.jhtml,http://dsc07.taobao.com/i7/781/a11/78aa183c3e0f1d37ec15ac21160761eb/T12RRcXjQZgdJXXXXX.desc|var^desc;sign^b17729cd17d8658fe2b8bf1c4ca09c64;lang^gbk;t^1226634459
特价促销 新款香底/居家/时尚/可爱大头牛毛绒拖鞋 男式棉拖鞋,18,http://archive.taobao.com/auction/item_detail-0dbh-d9b8b4ee9c34db3692288c44a2e64a00.jhtml,http://dsc07.taobao.com/i7/d91/8b0/d9b8b4ee9c34db3692288c44a2e64a00/T12WRiXcbMftNXXXXX.desc|var^desc;sign^a1cf5d216112695edec73fb604c35121;lang^gbk;t^1243220859
新款香底/居家/时尚/可爱太阳花毛绒拖鞋 棉拖鞋 --蓝,25,http://archive.taobao.com/auction/item_detail-0dbh-9f0b1cf100bac9731333202967daca46.jhtml,http://dsc07.taobao.com/i7/9f0/b11/9f0b1cf100bac9731333202967daca46/T1r8NcXh0zCABXXXXX.desc|var^desc;sign^52f5638ab0ce621cb5939f44f56d7685;lang^gbk;t^1226633918
新款香底/居家/时尚/可爱大头牛毛绒拖鞋 棉拖鞋 --草绿,18,http://archive.taobao.com/auction/item_detail-0dbh-daa776069c49cec48412669b300a8d30.jhtml,http://dsc02.taobao.com/i2/da1/770/daa776069c49cec48412669b300a8d30/T1wG0iXoljfJNXXXXX.desc|var^desc;sign^aff988ff5046989efc03699ce6f03a29;lang^gbk;t^1243220826
